# 
T	Delay	
44.1492186	0.1	06-03-24 14:43:10.971406
44.0856457	0.1	06-03-24 14:43:11.168088
44.110906	0.1	06-03-24 14:43:11.364944
44.0927424	0.1	06-03-24 14:43:11.569419
44.0654969	0.1	06-03-24 14:43:11.770175
44.0418841	0.1	06-03-24 14:43:11.976439
43.9421528	0.1	06-03-24 14:43:12.181230
43.8803964	0.1	06-03-24 14:43:12.385814
43.9381824	0.1	06-03-24 14:43:12.591087
43.886416	0.1	06-03-24 14:43:12.793522
43.7033007	0.1	06-03-24 14:43:13.001030
43.6379115	0.1	06-03-24 14:43:13.205262
43.6450081	0.1	06-03-24 14:43:13.429604
43.6086808	0.1	06-03-24 14:43:13.626405
43.5007759	0.1	06-03-24 14:43:13.819831
43.4462849	0.1	06-03-24 14:43:14.020024
43.4397588	0.1	06-03-24 14:43:14.242984
43.3934414	0.1	06-03-24 14:43:14.531547
43.341675	0.1	06-03-24 14:43:14.738348
43.2481321	0.1	06-03-24 14:43:14.945910
43.1836511	0.1	06-03-24 14:43:15.150928
43.1327929	0.1	06-03-24 14:43:15.355626
43.0892001	0.1	06-03-24 14:43:15.560542
43.0410664	0.1	06-03-24 14:43:15.763582
42.9947491	0.1	06-03-24 14:43:15.970251
42.9575136	0.1	06-03-24 14:43:16.170679
42.9093799	0.1	06-03-24 14:43:16.380104
42.8421743	0.1	06-03-24 14:43:16.584827
42.7640706	0.1	06-03-24 14:43:16.789947
42.6959568	0.1	06-03-24 14:43:17.012800
42.5680719	0.1	06-03-24 14:43:17.199222
42.5272037	0.1	06-03-24 14:43:17.422061
42.567903	0.1	06-03-24 14:43:17.608261
42.527943	0.1	06-03-24 14:43:17.814256
42.5295905	0.1	06-03-24 14:43:18.018214
42.4750995	0.1	06-03-24 14:43:18.222663
42.3517555	0.1	06-03-24 14:43:18.435241
42.2836417	0.1	06-03-24 14:43:18.645474
42.2182526	0.1	06-03-24 14:43:18.935206
42.1673943	0.1	06-03-24 14:43:19.142572
42.0793006	0.1	06-03-24 14:43:19.349380
42.0075541	0.1	06-03-24 14:43:19.553928
41.8669546	0.1	06-03-24 14:43:19.759667
41.83426	0.1	06-03-24 14:43:19.973346
41.8477139	0.1	06-03-24 14:43:20.168471
41.7914065	0.1	06-03-24 14:43:20.373408
41.7650692	0.1	06-03-24 14:43:20.576351
41.7378237	0.1	06-03-24 14:43:20.782641
41.6987719	0.1	06-03-24 14:43:21.085793
41.6588118	0.1	06-03-24 14:43:21.216426
41.6333827	0.1	06-03-24 14:43:21.494804
41.6061372	0.1	06-03-24 14:43:21.701902
41.5589117	0.1	06-03-24 14:43:21.906938
41.4953389	0.1	06-03-24 14:43:22.114421
41.4208679	0.1	06-03-24 14:43:22.319876
41.3527541	0.1	06-03-24 14:43:22.525408
41.2275937	0.1	06-03-24 14:43:22.728812
41.15948	0.1	06-03-24 14:43:23.031360
41.1484129	0.1	06-03-24 14:43:23.156548
41.0748501	0.1	06-03-24 14:43:23.354061
41.0003791	0.1	06-03-24 14:43:23.554134
40.9413472	0.1	06-03-24 14:43:23.850891
40.8434323	0.1	06-03-24 14:43:23.975813
40.8143704	0.1	06-03-24 14:43:24.172899
40.7562467	0.1	06-03-24 14:43:24.465008
40.5782428	0.1	06-03-24 14:43:24.674461
40.5064964	0.1	06-03-24 14:43:24.878865
40.5026948	0.1	06-03-24 14:43:25.080116
40.4472956	0.1	06-03-24 14:43:25.288648
40.3900801	0.1	06-03-24 14:43:25.491427
40.3174255	0.1	06-03-24 14:43:25.695600
40.235689	0.1	06-03-24 14:43:25.917947
40.1621262	0.1	06-03-24 14:43:26.110480
40.0976452	0.1	06-03-24 14:43:26.414582
39.962219	0.1	06-03-24 14:43:26.622418
39.8972638	0.1	06-03-24 14:43:26.824908
39.8861154	0.1	06-03-24 14:43:27.035352
39.8156711	0.1	06-03-24 14:43:27.233985
39.7745024	0.1	06-03-24 14:43:27.439258
39.6436773	0.1	06-03-24 14:43:27.642074
39.5485318	0.1	06-03-24 14:43:27.848581
39.4725983	0.1	06-03-24 14:43:28.053204
39.4094729	0.1	06-03-24 14:43:28.258461
39.3326246	0.1	06-03-24 14:43:28.462976
39.2411385	0.1	06-03-24 14:43:28.667956
39.1578862	0.1	06-03-24 14:43:28.873065
39.0746338	0.1	06-03-24 14:43:29.081507
39.0032747	0.1	06-03-24 14:43:29.282233
38.9456385	0.1	06-03-24 14:43:29.487183
38.8660456	0.1	06-03-24 14:43:29.691709
38.7216676	0.1	06-03-24 14:43:29.894917
38.6823286	0.1	06-03-24 14:43:30.099758
38.7160084	0.1	06-03-24 14:43:30.321736
38.6867328	0.1	06-03-24 14:43:30.511233
38.5588224	0.1	06-03-24 14:43:30.718606
38.4664215	0.1	06-03-24 14:43:30.916707
38.4324015	0.1	06-03-24 14:43:31.142185
38.3482343	0.1	06-03-24 14:43:31.330648
38.271386	0.1	06-03-24 14:43:31.522006
38.2137498	0.1	06-03-24 14:43:31.747663
38.2000269	0.1	06-03-24 14:43:31.938369
38.1652621	0.1	06-03-24 14:43:32.134480
38.0774355	0.1	06-03-24 14:43:32.331691
38.0133952	0.1	06-03-24 14:43:32.530198
37.9731414	0.1	06-03-24 14:43:32.751723
37.9081862	0.1	06-03-24 14:43:32.964850
37.8542095	0.1	06-03-24 14:43:33.174089
37.8331677	0.1	06-03-24 14:43:33.378253
37.7043424	0.1	06-03-24 14:43:33.580493
37.6064523	0.1	06-03-24 14:43:33.790935
37.5751769	0.1	06-03-24 14:43:34.092668
37.4571598	0.1	06-03-24 14:43:34.302735
37.3885453	0.1	06-03-24 14:43:34.504625
37.25972	0.1	06-03-24 14:43:34.709582
37.2240404	0.1	06-03-24 14:43:34.914365
37.1801271	0.1	06-03-24 14:43:35.137731
37.1069382	0.1	06-03-24 14:43:35.325085
37.0820669	0.1	06-03-24 14:43:35.528998
36.9988146	0.1	06-03-24 14:43:35.729227
36.9128176	0.1	06-03-24 14:43:35.952757
36.8469477	0.1	06-03-24 14:43:36.140750
36.7975452	0.1	06-03-24 14:43:36.348383
36.7691845	0.1	06-03-24 14:43:36.565440
36.7380792	0.1	06-03-24 14:43:36.855151
36.6758687	0.1	06-03-24 14:43:37.060474
36.5990204	0.1	06-03-24 14:43:37.182435
36.5294909	0.1	06-03-24 14:43:37.469934
36.4974708	0.1	06-03-24 14:43:37.675501
36.4617912	0.1	06-03-24 14:43:37.807534
36.4133036	0.1	06-03-24 14:43:38.084551
36.3620714	0.1	06-03-24 14:43:38.209963
36.3035203	0.1	06-03-24 14:43:38.493572
36.2321612	0.1	06-03-24 14:43:38.700251
36.1736101	0.1	06-03-24 14:43:38.902135
36.1361008	0.1	06-03-24 14:43:39.090598
36.0374659	0.1	06-03-24 14:43:39.313263
36.003616	0.1	06-03-24 14:43:39.517505
36.029062	0.1	06-03-24 14:43:39.723897
35.9760001	0.1	06-03-24 14:43:39.878295
35.9183639	0.1	06-03-24 14:43:40.130873
35.8671317	0.1	06-03-24 14:43:40.337252
35.799432	0.1	06-03-24 14:43:40.542377
35.7225837	0.1	06-03-24 14:43:40.749063
35.6420759	0.1	06-03-24 14:43:40.956637
35.5698019	0.1	06-03-24 14:43:41.160988
35.4418915	0.1	06-03-24 14:43:41.366085
35.3741918	0.1	06-03-24 14:43:41.570287
35.3229596	0.1	06-03-24 14:43:41.775413
35.2049425	0.1	06-03-24 14:43:41.979990
35.1765818	0.1	06-03-24 14:43:42.282942
35.207517	0.1	06-03-24 14:43:42.409755
35.1754969	0.1	06-03-24 14:43:42.693322
35.1398173	0.1	06-03-24 14:43:42.879725
35.0712027	0.1	06-03-24 14:43:43.100563
35.0108219	0.1	06-03-24 14:43:43.307339
34.9687383	0.1	06-03-24 14:43:43.518738
34.8719332	0.1	06-03-24 14:43:43.721143
34.8325941	0.1	06-03-24 14:43:43.925532
34.8179564	0.1	06-03-24 14:43:44.228849
34.8097226	0.1	06-03-24 14:43:44.351131
34.767639	0.1	06-03-24 14:43:44.637637
34.6971947	0.1	06-03-24 14:43:44.844235
34.5334346	0.1	06-03-24 14:43:45.055080
34.5323497	0.1	06-03-24 14:43:45.277351
34.4820323	0.1	06-03-24 14:43:45.559290
34.3605259	0.1	06-03-24 14:43:45.765707
34.2937411	0.1	06-03-24 14:43:45.887413
34.2899116	0.1	06-03-24 14:43:46.173703
34.2487428	0.1	06-03-24 14:43:46.380768
34.1984255	0.1	06-03-24 14:43:46.591741
34.2185524	0.1	06-03-24 14:43:46.793220
34.2423388	0.1	06-03-24 14:43:46.997840
34.2094038	0.1	06-03-24 14:43:47.199428
34.1563419	0.1	06-03-24 14:43:47.407493
34.1051097	0.1	06-03-24 14:43:47.615363
33.9945816	0.1	06-03-24 14:43:47.913830
34.0163682	0.1	06-03-24 14:43:48.128093
33.984348	0.1	06-03-24 14:43:48.325809
33.9578171	0.1	06-03-24 14:43:48.534024
33.9431793	0.1	06-03-24 14:43:48.735715
33.8948618	0.1	06-03-24 14:43:48.943494
33.7960568	0.1	06-03-24 14:43:49.151622
33.7439097	0.1	06-03-24 14:43:49.373242
33.7109747	0.1	06-03-24 14:43:49.557638
33.6679763	0.1	06-03-24 14:43:49.760263
33.6121698	0.1	06-03-24 14:43:50.065578
33.6321266	0.1	06-03-24 14:43:50.189234
33.6156591	0.1	06-03-24 14:43:50.390508
33.6046808	0.1	06-03-24 14:43:50.679940
33.5918727	0.1	06-03-24 14:43:50.886192
33.5424702	0.1	06-03-24 14:43:51.094206
33.4756854	0.1	06-03-24 14:43:51.296344
33.3587533	0.1	06-03-24 14:43:51.503854
33.3066062	0.1	06-03-24 14:43:51.705042
33.2507997	0.1	06-03-24 14:43:51.927422
33.1904189	0.1	06-03-24 14:43:52.117604
33.1911637	0.1	06-03-24 14:43:52.322717
33.1381017	0.1	06-03-24 14:43:52.527404
32.9690226	0.1	06-03-24 14:43:52.830154
32.9049823	0.1	06-03-24 14:43:52.951886
32.9011528	0.1	06-03-24 14:43:53.155863
32.8508354	0.1	06-03-24 14:43:53.358560
32.7430519	0.1	06-03-24 14:43:53.649121
32.6909049	0.1	06-03-24 14:43:53.770542
32.7136063	0.1	06-03-24 14:43:54.059439
32.6742673	0.1	06-03-24 14:43:54.267760
32.6266945	0.1	06-03-24 14:43:54.474095
32.5326339	0.1	06-03-24 14:43:54.678857
32.5106773	0.1	06-03-24 14:43:54.878760
32.4814017	0.1	06-03-24 14:43:55.087569
32.4502965	0.1	06-03-24 14:43:55.295164
32.4766573	0.1	06-03-24 14:43:55.497230
32.4299994	0.1	06-03-24 14:43:55.712145
32.3778524	0.1	06-03-24 14:43:55.906926
32.3165567	0.1	06-03-24 14:43:56.105683
32.3255352	0.1	06-03-24 14:43:56.311500
32.2880259	0.1	06-03-24 14:43:56.516843
32.2086031	0.1	06-03-24 14:43:56.720893
32.1573709	0.1	06-03-24 14:43:56.918015
32.1116279	0.1	06-03-24 14:43:57.140626
32.0640551	0.1	06-03-24 14:43:57.334426
32.0128229	0.1	06-03-24 14:43:57.540779
31.9716541	0.1	06-03-24 14:43:57.745912
31.9368894	0.1	06-03-24 14:43:57.957189
31.9167625	0.1	06-03-24 14:43:58.159738
31.9039544	0.1	06-03-24 14:43:58.364759
31.9012099	0.1	06-03-24 14:43:58.569074
31.8765086	0.1	06-03-24 14:43:58.774104
31.8335102	0.1	06-03-24 14:43:58.988076
31.7923414	0.1	06-03-24 14:43:59.181099
31.7484281	0.1	06-03-24 14:43:59.385081
31.6671756	0.1	06-03-24 14:43:59.593317
31.6717499	0.1	06-03-24 14:43:59.797704
31.6662607	0.1	06-03-24 14:44:00.003139
31.6379	0.1	06-03-24 14:44:00.203224
31.6131988	0.1	06-03-24 14:44:00.412530
31.5702003	0.1	06-03-24 14:44:00.617208
31.6011355	0.1	06-03-24 14:44:00.816999
31.5993058	0.1	06-03-24 14:44:01.021875
31.5691154	0.1	06-03-24 14:44:01.227460
31.5407547	0.1	06-03-24 14:44:01.431628
31.5599668	0.1	06-03-24 14:44:01.637671
31.5864977	0.1	06-03-24 14:44:01.845697
31.5272019	0.1	06-03-24 14:44:02.148845
31.5070749	0.1	06-03-24 14:44:02.276568
31.5343507	0.1	06-03-24 14:44:02.558506
31.4977562	0.1	06-03-24 14:44:02.682102
31.4375455	0.1	06-03-24 14:44:02.899009
31.3890579	0.1	06-03-24 14:44:03.172201
31.4026107	0.1	06-03-24 14:44:03.311131
31.3440596	0.1	06-03-24 14:44:03.582607
31.301976	0.1	06-03-24 14:44:03.791661
31.2900828	0.1	06-03-24 14:44:03.996760
31.2289572	0.1	06-03-24 14:44:04.201397
31.2298721	0.1	06-03-24 14:44:04.416592
31.2344464	0.1	06-03-24 14:44:04.708933
31.2390207	0.1	06-03-24 14:44:04.831725
31.3010611	0.1	06-03-24 14:44:05.119056
31.2681261	0.1	06-03-24 14:44:05.335208
31.2379357	0.1	06-03-24 14:44:05.539421
31.2333614	0.1	06-03-24 14:44:05.740288
31.2086602	0.1	06-03-24 14:44:05.941818
31.1848738	0.1	06-03-24 14:44:06.166736
31.1455348	0.1	06-03-24 14:44:06.349069
31.1125998	0.1	06-03-24 14:44:06.555743
31.0778351	0.1	06-03-24 14:44:06.761070
31.0750905	0.1	06-03-24 14:44:06.966126
31.0988769	0.1	06-03-24 14:44:07.269157
31.0183691	0.1	06-03-24 14:44:07.478275
30.9589032	0.1	06-03-24 14:44:07.682755
30.9131601	0.1	06-03-24 14:44:07.886395
30.874736	0.1	06-03-24 14:44:08.090975
30.8244186	0.1	06-03-24 14:44:08.297667
30.7612932	0.1	06-03-24 14:44:08.497915
30.6890192	0.1	06-03-24 14:44:08.702572
30.6405316	0.1	06-03-24 14:44:08.908751
30.6204047	0.1	06-03-24 14:44:09.130834
30.5975331	0.1	06-03-24 14:44:09.321123
30.5627684	0.1	06-03-24 14:44:09.526224
30.5481307	0.1	06-03-24 14:44:09.747530
30.5362375	0.1	06-03-24 14:44:09.935944
30.5124511	0.1	06-03-24 14:44:10.140890
30.4092419	0.1	06-03-24 14:44:10.349328
30.3799664	0.1	06-03-24 14:44:10.549931
30.4154758	0.1	06-03-24 14:44:10.755108
30.3605842	0.1	06-03-24 14:44:10.964091
30.2956291	0.1	06-03-24 14:44:11.162644
30.2553752	0.1	06-03-24 14:44:11.364898
30.2462266	0.1	06-03-24 14:44:11.587444
30.2544603	0.1	06-03-24 14:44:11.778829
30.2508009	0.1	06-03-24 14:44:11.983963
30.2553752	0.1	06-03-24 14:44:12.185488
30.2070577	0.1	06-03-24 14:44:12.393445
30.178697	0.1	06-03-24 14:44:12.598175
30.1931646	0.1	06-03-24 14:44:12.800834
30.1574851	0.1	06-03-24 14:44:13.005124
30.1346135	0.1	06-03-24 14:44:13.230259
30.105338	0.1	06-03-24 14:44:13.414662
30.0696584	0.1	06-03-24 14:44:13.617442
30.0440423	0.1	06-03-24 14:44:13.825309
30.0230005	0.1	06-03-24 14:44:14.032055
29.9623428	0.1	06-03-24 14:44:14.235570
29.933772	0.1	06-03-24 14:44:14.456919
29.8969065	0.1	06-03-24 14:44:14.645550
29.8526679	0.1	06-03-24 14:44:14.851387
29.799213	0.1	06-03-24 14:44:15.056070
29.7724855	0.1	06-03-24 14:44:15.258734
29.7697206	0.1	06-03-24 14:44:15.465193
29.6823363	0.1	06-03-24 14:44:15.670205
29.6482357	0.1	06-03-24 14:44:15.875027
29.6840083	0.1	06-03-24 14:44:16.177319
29.6582024	0.1	06-03-24 14:44:16.387221
29.6434562	0.1	06-03-24 14:44:16.690778
29.5946094	0.1	06-03-24 14:44:16.893656
29.5512924	0.1	06-03-24 14:44:17.098985
29.4519269	0.1	06-03-24 14:44:17.304388
29.4261211	0.1	06-03-24 14:44:17.513207
29.4858562	0.1	06-03-24 14:44:17.718319
29.4499123	0.1	06-03-24 14:44:17.922823
29.3422521	0.1	06-03-24 14:44:18.225642
29.3614351	0.1	06-03-24 14:44:18.739097
29.2093649	0.1	06-03-24 14:44:18.947300
29.1761859	0.1	06-03-24 14:44:19.151670
29.2091935	0.1	06-03-24 14:44:19.354447
29.1833877	0.1	06-03-24 14:44:19.557596
29.1107497	0.1	06-03-24 14:44:19.763894
29.1042982	0.1	06-03-24 14:44:19.972575
29.0950818	0.1	06-03-24 14:44:20.176164
29.1042982	0.1	06-03-24 14:44:20.377749
29.1125929	0.1	06-03-24 14:44:20.585692
29.0987684	0.1	06-03-24 14:44:20.788226
29.0904736	0.1	06-03-24 14:44:20.995241
29.056373	0.1	06-03-24 14:44:21.298562
28.8777467	0.1	06-03-24 14:44:21.505286
28.826135	0.1	06-03-24 14:44:21.708140
28.848083	0.1	06-03-24 14:44:21.917330
28.8121391	0.1	06-03-24 14:44:22.121681
28.7679005	0.1	06-03-24 14:44:22.326480
28.7374864	0.1	06-03-24 14:44:22.528966
28.7098373	0.1	06-03-24 14:44:22.735913
28.6840315	0.1	06-03-24 14:44:22.940713
28.5901958	0.1	06-03-24 14:44:23.145646
28.5588601	0.1	06-03-24 14:44:23.350272
28.6479162	0.1	06-03-24 14:44:23.555352
28.5953829	0.1	06-03-24 14:44:23.858592
28.456387	0.1	06-03-24 14:44:24.067348
28.4499355	0.1	06-03-24 14:44:24.271761
28.4370326	0.1	06-03-24 14:44:24.477062
28.3955589	0.1	06-03-24 14:44:24.679656
28.3669881	0.1	06-03-24 14:44:24.886918
28.3439472	0.1	06-03-24 14:44:25.092916
28.319063	0.1	06-03-24 14:44:25.294312
28.3006302	0.1	06-03-24 14:44:25.500765
28.2840407	0.1	06-03-24 14:44:25.705904
28.2545483	0.1	06-03-24 14:44:25.910339
28.212153	0.1	06-03-24 14:44:26.134786
28.1614629	0.1	06-03-24 14:44:26.333482
28.0538027	0.1	06-03-24 14:44:26.525309
28.0243103	0.1	06-03-24 14:44:26.729758
27.9911313	0.1	06-03-24 14:44:26.934546
27.9478144	0.1	06-03-24 14:44:27.137652
27.9955682	0.1	06-03-24 14:44:27.363217
27.9845085	0.1	06-03-24 14:44:27.554472
27.967919	0.1	06-03-24 14:44:27.756510
27.9513296	0.1	06-03-24 14:44:28.056596
27.8914231	0.1	06-03-24 14:44:28.185129
27.8619307	0.1	06-03-24 14:44:28.380457
27.8379681	0.1	06-03-24 14:44:28.670876
27.810319	0.1	06-03-24 14:44:28.793805
27.7909646	0.1	06-03-24 14:44:29.080023
27.7605506	0.1	06-03-24 14:44:29.286081
27.653812	0.1	06-03-24 14:44:29.494694
27.6335359	0.1	06-03-24 14:44:29.698967
27.6812897	0.1	06-03-24 14:44:30.002128
27.6600921	0.1	06-03-24 14:44:30.132748
27.7060026	0.1	06-03-24 14:44:30.411229
27.6866482	0.1	06-03-24 14:44:30.721466
27.5753014	0.1	06-03-24 14:44:30.927957
27.5513388	0.1	06-03-24 14:44:31.131677
27.5310628	0.1	06-03-24 14:44:31.337744
27.5135517	0.1	06-03-24 14:44:31.541842
27.5006488	0.1	06-03-24 14:44:31.746114
27.4702347	0.1	06-03-24 14:44:31.952392
27.4296827	0.1	06-03-24 14:44:32.152540
27.4213879	0.1	06-03-24 14:44:32.375045
27.4140148	0.1	06-03-24 14:44:32.566425
27.398347	0.1	06-03-24 14:44:32.771053
27.3284739	0.1	06-03-24 14:44:32.976070
27.3303172	0.1	06-03-24 14:44:33.178115
27.4140148	0.1	06-03-24 14:44:33.385700
27.4047985	0.1	06-03-24 14:44:33.590220
27.3697762	0.1	06-03-24 14:44:33.795413
27.3504218	0.1	06-03-24 14:44:34.017484
27.344892	0.1	06-03-24 14:44:34.205189
27.3402838	0.1	06-03-24 14:44:34.409459
27.3209294	0.1	06-03-24 14:44:34.614250
27.3273809	0.1	06-03-24 14:44:34.819009
27.3541084	0.1	06-03-24 14:44:35.121588
27.3376903	0.1	06-03-24 14:44:35.331811
27.3515148	0.1	06-03-24 14:44:35.536287
27.3799142	0.1	06-03-24 14:44:35.738421
27.3412055	0.1	06-03-24 14:44:35.945521
27.2685675	0.1	06-03-24 14:44:36.150485
27.272254	0.1	06-03-24 14:44:36.453172
27.2676458	0.1	06-03-24 14:44:36.662635
27.2565862	0.1	06-03-24 14:44:36.864777
27.2492131	0.1	06-03-24 14:44:37.089311
27.2740973	0.1	06-03-24 14:44:37.284596
27.365168	0.1	06-03-24 14:44:37.481850
27.3716195	0.1	06-03-24 14:44:37.704655
27.3845224	0.1	06-03-24 14:44:37.891565
27.4038768	0.1	06-03-24 14:44:38.095958
27.4066417	0.1	06-03-24 14:44:38.319574
27.3946604	0.1	06-03-24 14:44:38.505646
27.378071	0.1	06-03-24 14:44:38.710853
27.3568733	0.1	06-03-24 14:44:38.915467
27.3356756	0.1	06-03-24 14:44:39.115866
27.2877505	0.1	06-03-24 14:44:39.338157
27.1660943	0.1	06-03-24 14:44:39.529156
27.1329154	0.1	06-03-24 14:44:39.733693
27.0353931	0.1	06-03-24 14:44:39.952724
27.0123522	0.1	06-03-24 14:44:40.141392
27.0591844	0.1	06-03-24 14:44:40.446601
27.0472031	0.1	06-03-24 14:44:40.755494
26.976237	0.1	06-03-24 14:44:40.968743
26.9172522	0.1	06-03-24 14:44:41.170754
26.8123568	0.1	06-03-24 14:44:41.373143
26.8123568	0.1	06-03-24 14:44:41.670262
26.8665621	0.1	06-03-24 14:44:41.879661
26.8767001	0.1	06-03-24 14:44:42.087175
26.829868	0.1	06-03-24 14:44:42.294938
26.8243381	0.1	06-03-24 14:44:42.499343
26.8425995	0.1	06-03-24 14:44:42.704777
26.8084989	0.1	06-03-24 14:44:42.925498
26.7707118	0.1	06-03-24 14:44:43.125988
26.7412194	0.1	06-03-24 14:44:43.318222
26.6446188	0.1	06-03-24 14:44:43.523398
26.6123615	0.1	06-03-24 14:44:43.728459
26.6508989	0.1	06-03-24 14:44:44.034023
26.6435258	0.1	06-03-24 14:44:44.171000
26.5764176	0.1	06-03-24 14:44:44.440548
26.5542983	0.1	06-03-24 14:44:44.646048
26.5248059	0.1	06-03-24 14:44:44.854722
26.4980784	0.1	06-03-24 14:44:45.054972
26.5356942	0.1	06-03-24 14:44:45.278627
26.5071234	0.1	06-03-24 14:44:45.464152
26.477631	0.1	06-03-24 14:44:45.771389
26.4066649	0.1	06-03-24 14:44:45.983853
26.3780942	0.1	06-03-24 14:44:46.185537
26.3596614	0.1	06-03-24 14:44:46.390805
26.3458369	0.1	06-03-24 14:44:46.591207
26.3550532	0.1	06-03-24 14:44:46.795348
26.3467585	0.1	06-03-24 14:44:47.017377
26.3135795	0.1	06-03-24 14:44:47.209895
26.2794789	0.1	06-03-24 14:44:47.411819
26.2490649	0.1	06-03-24 14:44:47.617712
26.215886	0.1	06-03-24 14:44:47.821131
26.192845	0.1	06-03-24 14:44:48.033182
26.1974532	0.1	06-03-24 14:44:48.233641
26.2214158	0.1	06-03-24 14:44:48.536184
26.163524	0.1	06-03-24 14:44:48.845221
26.2387555	0.1	06-03-24 14:44:48.970480
26.1954386	0.1	06-03-24 14:44:49.253961
26.0933082	0.1	06-03-24 14:44:49.376865
26.0638157	0.1	06-03-24 14:44:49.663073
26.0361666	0.1	06-03-24 14:44:49.969186
26.0057526	0.1	06-03-24 14:44:50.383030
26.0057526	0.1	06-03-24 14:44:50.519142
26.0334017	0.1	06-03-24 14:44:50.789907
26.0315584	0.1	06-03-24 14:44:50.994186
26.0103608	0.1	06-03-24 14:44:51.199196
25.9386444	0.1	06-03-24 14:44:51.405001
25.9109953	0.1	06-03-24 14:44:51.615034
25.9338648	0.1	06-03-24 14:44:51.915286
25.9025292	0.1	06-03-24 14:44:52.224887
25.7847309	0.1	06-03-24 14:44:52.432598
25.7653765	0.1	06-03-24 14:44:52.638645
25.8020707	0.1	06-03-24 14:44:52.842050
25.7762648	0.1	06-03-24 14:44:53.046440
25.6815075	0.1	06-03-24 14:44:53.249513
25.6391122	0.1	06-03-24 14:44:53.456033
25.6914742	0.1	06-03-24 14:44:53.664037
25.6702765	0.1	06-03-24 14:44:53.863045
25.6426274	0.1	06-03-24 14:44:54.086175
25.6094484	0.1	06-03-24 14:44:54.272872
25.5735045	0.1	06-03-24 14:44:54.479311
25.5283443	0.1	06-03-24 14:44:54.686572
25.5530572	0.1	06-03-24 14:44:54.889639
25.5180349	0.1	06-03-24 14:44:55.093683
25.4232776	0.1	06-03-24 14:44:55.298057
25.3956285	0.1	06-03-24 14:44:55.504332
25.461815	0.1	06-03-24 14:44:55.707907
25.4811694	0.1	06-03-24 14:44:55.914296
25.4251209	0.1	06-03-24 14:44:56.114637
25.432494	0.1	06-03-24 14:44:56.319140
25.4380238	0.1	06-03-24 14:44:56.522509
25.432494	0.1	06-03-24 14:44:56.728384
25.4232776	0.1	06-03-24 14:44:56.926434
25.4002367	0.1	06-03-24 14:44:57.137999
25.3615279	0.1	06-03-24 14:44:57.345038
25.3458601	0.1	06-03-24 14:44:57.550116
25.3394086	0.1	06-03-24 14:44:57.757825
25.315446	0.1	06-03-24 14:44:57.961877
25.2914834	0.1	06-03-24 14:44:58.175136
25.2896402	0.1	06-03-24 14:44:58.371487
25.23267	0.1	06-03-24 14:44:58.576764
25.209629	0.1	06-03-24 14:44:58.778560
25.2398717	0.1	06-03-24 14:44:58.986543
25.198398	0.1	06-03-24 14:44:59.186591
25.2194243	0.1	06-03-24 14:44:59.408376
25.1963834	0.1	06-03-24 14:44:59.599128
25.1163723	0.1	06-03-24 14:44:59.803521
25.0785852	0.1	06-03-24 14:45:00.004856
24.9773764	0.1	06-03-24 14:45:00.227083
24.9524922	0.1	06-03-24 14:45:00.419200
24.9652237	0.1	06-03-24 14:45:00.624638
24.9449477	0.1	06-03-24 14:45:00.833231
24.9209851	0.1	06-03-24 14:45:01.029285
24.9062389	0.1	06-03-24 14:45:01.235513
24.8896494	0.1	06-03-24 14:45:01.443811
24.8859629	0.1	06-03-24 14:45:01.648187
24.8354442	0.1	06-03-24 14:45:01.950926
24.8896494	0.1	06-03-24 14:45:02.160001
24.8583138	0.1	06-03-24 14:45:02.365159
24.7709295	0.1	06-03-24 14:45:02.569822
24.7524968	0.1	06-03-24 14:45:02.775416
24.7836611	0.1	06-03-24 14:45:02.980118
24.7689149	0.1	06-03-24 14:45:03.184430
24.7799746	0.1	06-03-24 14:45:03.387036
24.8085453	0.1	06-03-24 14:45:03.594070
24.8564705	0.1	06-03-24 14:45:03.808880
24.8721383	0.1	06-03-24 14:45:04.101850
24.8260564	0.1	06-03-24 14:45:04.223126
24.7947208	0.1	06-03-24 14:45:04.423972
24.7615418	0.1	06-03-24 14:45:04.625178
24.7255979	0.1	06-03-24 14:45:04.837692
24.6914974	0.1	06-03-24 14:45:05.125490
24.6896541	0.1	06-03-24 14:45:05.332438
24.7062436	0.1	06-03-24 14:45:05.539775
24.6951839	0.1	06-03-24 14:45:05.744542
24.6767512	0.1	06-03-24 14:45:05.943864
24.6555535	0.1	06-03-24 14:45:06.149969
24.6297476	0.1	06-03-24 14:45:06.359356
24.6057851	0.1	06-03-24 14:45:06.563983
24.6113149	0.1	06-03-24 14:45:06.768693
24.6103932	0.1	06-03-24 14:45:06.973285
24.6434008	0.1	06-03-24 14:45:07.177814
24.6028488	0.1	06-03-24 14:45:07.380799
24.5163862	0.1	06-03-24 14:45:07.587833
24.511778	0.1	06-03-24 14:45:07.792071
24.4271587	0.1	06-03-24 14:45:08.017269
24.429002	0.1	06-03-24 14:45:08.201974
24.4859722	0.1	06-03-24 14:45:08.504411
24.4666178	0.1	06-03-24 14:45:08.813617
24.4426552	0.1	06-03-24 14:45:08.936470
24.4306739	0.1	06-03-24 14:45:09.420589
24.384592	0.1	06-03-24 14:45:09.542753
24.3523347	0.1	06-03-24 14:45:09.835342
24.3853423	0.1	06-03-24 14:45:10.247016
24.280447	0.1	06-03-24 14:45:10.453847
24.2675441	0.1	06-03-24 14:45:10.659664
